pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
860,380,calabrese_m,1,2015-01-07,12:32:10,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza"
861,380,cali_ckn_m,1,2015-01-07,12:32:10,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza"
862,381,southw_ckn_m,1,2015-01-07,12:33:06,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza"
863,382,thai_ckn_s,1,2015-01-07,12:33:07,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza"
864,382,veggie_veg_m,1,2015-01-07,12:33:07,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza"
865,383,spicy_ital_m,1,2015-01-07,12:43:59,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza"
866,384,hawaiian_s,1,2015-01-07,12:51:46,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza"
867,384,ital_cpcllo_m,1,2015-01-07,12:51:46,16,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza"
868,384,mediterraneo_m,1,2015-01-07,12:51:46,16,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza"
869,384,the_greek_s,1,2015-01-07,12:51:46,12,12,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza"
870,385,veggie_veg_l,1,2015-01-07,12:54:19,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza"
871,386,ital_veggie_s,1,2015-01-07,12:58:16,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza"
872,386,soppressata_m,1,2015-01-07,12:58:16,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza"
873,386,thai_ckn_m,1,2015-01-07,12:58:16,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza"
874,387,bbq_ckn_s,1,2015-01-07,13:03:14,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza"
875,387,big_meat_s,1,2015-01-07,13:03:14,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza"
876,387,ckn_pesto_m,1,2015-01-07,13:03:14,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza"
877,387,five_cheese_l,1,2015-01-07,13:03:14,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza"
878,387,pepperoni_s,1,2015-01-07,13:03:14,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
879,387,spicy_ital_l,1,2015-01-07,13:03:14,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza"
880,387,spinach_fet_s,1,2015-01-07,13:03:14,12,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza"
881,388,bbq_ckn_s,1,2015-01-07,13:04:56,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza"
882,388,ckn_alfredo_m,1,2015-01-07,13:04:56,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza"
883,388,mediterraneo_m,1,2015-01-07,13:04:56,16,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza"
884,388,veggie_veg_s,1,2015-01-07,13:04:56,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza"
885,389,spin_pesto_l,1,2015-01-07,13:10:17,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza"
886,390,pep_msh_pep_l,1,2015-01-07,13:15:32,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
887,391,the_greek_m,1,2015-01-07,13:25:31,16,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza"
888,392,big_meat_s,1,2015-01-07,13:36:47,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza"
889,392,calabrese_s,1,2015-01-07,13:36:47,12.25,12.25,S,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza"
890,392,cali_ckn_l,1,2015-01-07,13:36:47,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza"
891,392,pepperoni_s,2,2015-01-07,13:36:47,9.75,19.5,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
892,392,prsc_argla_l,1,2015-01-07,13:36:47,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza"
893,392,sicilian_l,1,2015-01-07,13:36:47,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza"
894,392,soppressata_l,1,2015-01-07,13:36:47,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza"
895,392,spicy_ital_l,1,2015-01-07,13:36:47,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza"
896,393,green_garden_s,1,2015-01-07,13:48:31,12,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza"
897,393,hawaiian_l,1,2015-01-07,13:48:31,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza"
898,394,big_meat_s,1,2015-01-07,14:02:18,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza"
899,394,ckn_pesto_s,1,2015-01-07,14:02:18,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza"
900,394,hawaiian_l,1,2015-01-07,14:02:18,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza"
901,394,hawaiian_s,1,2015-01-07,14:02:18,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza"
902,394,pep_msh_pep_l,1,2015-01-07,14:02:18,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
903,394,pepperoni_m,3,2015-01-07,14:02:18,12.5,37.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
904,394,pepperoni_s,1,2015-01-07,14:02:18,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
905,394,sicilian_l,1,2015-01-07,14:02:18,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza"
906,394,spicy_ital_l,1,2015-01-07,14:02:18,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza"
907,394,spin_pesto_s,1,2015-01-07,14:02:18,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza"
908,394,thai_ckn_l,1,2015-01-07,14:02:18,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza"
909,394,veggie_veg_s,1,2015-01-07,14:02:18,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza"
910,395,napolitana_m,1,2015-01-07,14:11:08,16,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza"
911,396,spinach_fet_s,1,2015-01-07,14:12:21,12,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza"
912,397,five_cheese_l,2,2015-01-07,14:31:10,18.5,37,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza"
913,397,hawaiian_l,1,2015-01-07,14:31:10,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza"
914,397,pepperoni_m,1,2015-01-07,14:31:10,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
915,398,pepperoni_s,1,2015-01-07,14:56:26,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
916,399,bbq_ckn_m,1,2015-01-07,15:47:49,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza"
917,399,cali_ckn_l,1,2015-01-07,15:47:49,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza"
918,399,four_cheese_m,1,2015-01-07,15:47:49,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza"
919,399,the_greek_m,1,2015-01-07,15:47:49,16,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza"
920,400,pepperoni_m,1,2015-01-07,16:03:07,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
921,400,thai_ckn_l,1,2015-01-07,16:03:07,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza"
922,401,veggie_veg_m,1,2015-01-07,16:08:35,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza"
923,402,four_cheese_l,1,2015-01-07,16:24:46,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza"
924,402,ital_supr_m,1,2015-01-07,16:24:46,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza"
925,403,bbq_ckn_s,1,2015-01-07,16:26:10,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza"
926,403,classic_dlx_l,1,2015-01-07,16:26:10,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza"
927,403,prsc_argla_s,1,2015-01-07,16:26:10,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza"
928,404,ckn_pesto_l,1,2015-01-07,16:39:27,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza"
929,405,sicilian_l,1,2015-01-07,16:44:16,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza"
930,406,ckn_alfredo_m,1,2015-01-07,16:50:49,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza"
931,406,classic_dlx_m,1,2015-01-07,16:50:49,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza"
932,406,ital_veggie_s,1,2015-01-07,16:50:49,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza"
933,407,cali_ckn_m,1,2015-01-07,16:56:42,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza"
934,407,classic_dlx_l,1,2015-01-07,16:56:42,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza"
935,407,pepperoni_m,1,2015-01-07,16:56:42,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
936,408,brie_carre_s,1,2015-01-07,17:09:09,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza"
937,408,peppr_salami_m,1,2015-01-07,17:09:09,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza"
938,409,pepperoni_l,1,2015-01-07,17:15:04,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
939,410,big_meat_s,2,2015-01-07,17:33:49,12,24,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza"
940,410,mediterraneo_m,1,2015-01-07,17:33:49,16,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza"
941,410,the_greek_xl,1,2015-01-07,17:33:49,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza"
942,411,ital_supr_m,1,2015-01-07,17:58:09,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza"
943,411,southw_ckn_l,1,2015-01-07,17:58:09,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza"
944,412,brie_carre_s,1,2015-01-07,18:07:46,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza"
945,412,spinach_supr_m,1,2015-01-07,18:07:46,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza"
946,413,the_greek_s,1,2015-01-07,18:11:32,12,12,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza"
947,414,classic_dlx_s,1,2015-01-07,18:13:22,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza"
948,414,five_cheese_l,1,2015-01-07,18:13:22,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza"
949,414,ital_supr_m,1,2015-01-07,18:13:22,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza"
950,415,cali_ckn_s,1,2015-01-07,18:16:23,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza"
951,416,spinach_fet_l,1,2015-01-07,18:17:42,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza"
952,417,pepperoni_s,1,2015-01-07,18:24:40,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
953,418,ckn_pesto_m,1,2015-01-07,18:40:11,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza"
954,418,sicilian_m,1,2015-01-07,18:40:11,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza"
955,419,bbq_ckn_l,1,2015-01-07,19:02:31,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza"
956,419,hawaiian_l,1,2015-01-07,19:02:31,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza"
957,419,ital_veggie_m,1,2015-01-07,19:02:31,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza"
958,419,veggie_veg_s,1,2015-01-07,19:02:31,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza"
959,420,five_cheese_l,1,2015-01-07,19:04:40,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza"
960,420,pep_msh_pep_s,1,2015-01-07,19:04:40,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
961,421,bbq_ckn_l,1,2015-01-07,19:21:58,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza"
962,421,calabrese_l,1,2015-01-07,19:21:58,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza"
963,421,ckn_pesto_s,1,2015-01-07,19:21:58,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza"
964,422,four_cheese_l,1,2015-01-07,19:30:25,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza"
965,422,ital_supr_m,1,2015-01-07,19:30:25,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza"
966,422,spinach_fet_m,1,2015-01-07,19:30:25,16,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza"
967,423,ital_supr_l,1,2015-01-07,19:45:07,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza"
968,423,sicilian_s,1,2015-01-07,19:45:07,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza"
969,424,pepperoni_m,1,2015-01-07,20:01:28,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza"
970,425,soppressata_m,1,2015-01-07,20:21:19,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza"
971,426,classic_dlx_m,1,2015-01-07,20:25:45,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza"
972,426,sicilian_s,1,2015-01-07,20:25:45,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza"
973,426,soppressata_m,1,2015-01-07,20:25:45,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza"
974,427,spinach_fet_l,1,2015-01-07,21:49:00,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza"
975,428,calabrese_l,1,2015-01-07,22:05:00,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza"
976,428,ital_cpcllo_s,1,2015-01-07,22:05:00,12,12,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza"
977,429,spicy_ital_m,1,2015-01-07,22:16:53,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza"
978,430,green_garden_m,1,2015-01-07,22:46:13,16,16,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza"
979,430,sicilian_s,1,2015-01-07,22:46:13,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza"
980,431,big_meat_s,1,2015-01-08,11:17:13,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza"
981,431,ckn_alfredo_s,1,2015-01-08,11:17:13,12.75,12.75,S,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza"
982,431,four_cheese_l,1,2015-01-08,11:17:13,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza"
983,431,hawaiian_l,1,2015-01-08,11:17:13,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza"
984,432,ital_cpcllo_s,1,2015-01-08,11:39:07,12,12,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza"
985,432,thai_ckn_l,1,2015-01-08,11:39:07,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza"
986,432,veggie_veg_s,1,2015-01-08,11:39:07,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza"
987,433,spicy_ital_l,1,2015-01-08,11:49:50,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza"
988,434,napolitana_m,1,2015-01-08,11:54:14,16,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza"
989,434,spicy_ital_l,1,2015-01-08,11:54:14,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza"
990,434,veggie_veg_l,1,2015-01-08,11:54:14,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza"
991,435,classic_dlx_m,1,2015-01-08,12:06:09,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza"
992,435,pep_msh_pep_m,1,2015-01-08,12:06:09,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
993,435,spinach_supr_s,1,2015-01-08,12:06:09,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza"
994,436,classic_dlx_l,1,2015-01-08,12:07:21,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza"
995,436,ital_supr_m,1,2015-01-08,12:07:21,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza"
996,436,pep_msh_pep_s,1,2015-01-08,12:07:21,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
997,436,peppr_salami_s,1,2015-01-08,12:07:21,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza"
998,437,bbq_ckn_m,1,2015-01-08,12:07:54,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza"
999,438,veggie_veg_m,1,2015-01-08,12:08:38,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza"
1000,439,ckn_alfredo_m,1,2015-01-08,12:13:08,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza"
